거래시간,지역, 태양광 발전량(MWh) 
24,전라남도,1.33
1,전라북도,0.96
2,전라북도,1.04
3,전라북도,0.46
4,전라북도,0.07
5,전라북도,0.05
6,전라북도,0.09
7,전라북도,3.25
8,전라북도,27.85
9,전라북도,67.11
10,전라북도,98.97
11,전라북도,63.53
12,전라북도,68.83
13,전라북도,81.51
14,전라북도,79.37
15,전라북도,40.94
16,전라북도,27.91
17,전라북도,36.25
18,전라북도,40.16
19,전라북도,36.98
20,전라북도,44.22
21,전라북도,29.19
22,전라북도,6.52
23,전라북도,1.38
24,전라북도,0.9
1,충청남도,0.05
2,충청남도,0.03
3,충청남도,0.01
4,충청남도,0
5,충청남도,0.01
6,충청남도,0
7,충청남도,8.79
8,충청남도,29.61
9,충청남도,60.33
10,충청남도,114.4
11,충청남도,108.7
12,충청남도,125.95
13,충청남도,113.09
14,충청남도,80.68
15,충청남도,82.19
16,충청남도,66.7
17,충청남도,74.96
18,충청남도,114.24
19,충청남도,64.85
20,충청남도,51.7
21,충청남도,15.93
22,충청남도,2.71
23,충청남도,0.09
24,충청남도,0.03
1,충청북도,0.19
2,충청북도,0.07
3,충청북도,0.02
4,충청북도,0
5,충청북도,0
6,충청북도,0
7,충청북도,3.04
8,충청북도,19
9,충청북도,40.26
10,충청북도,60.02
11,충청북도,49.98
12,충청북도,54.38
13,충청북도,56.93
14,충청북도,51.16
15,충청북도,37.97
16,충청북도,22.66
17,충청북도,18.38
18,충청북도,30.19
19,충청북도,30.34
20,충청북도,26.76
21,충청북도,23.05
22,충청북도,13.87
23,충청북도,2.99
24,충청북도,2.49
1,제주도,0.01
2,제주도,0.01
3,제주도,0.01
4,제주도,0
5,제주도,0
6,제주도,0
7,제주도,0.85
8,제주도,18.75
9,제주도,36.86
10,제주도,61.95
11,제주도,100.04
12,제주도,131.69
13,제주도,131.45
14,제주도,148.1
15,제주도,137.75
16,제주도,80.15
17,제주도,47.08
18,제주도,23.84
19,제주도,9.09
20,제주도,7.94
21,제주도,6.12
22,제주도,2.28
23,제주도,0.43
24,제주도,0.06
1,서울시,   
2,서울시,   
3,서울시,   
4,서울시,   
5,서울시,   
6,서울시,   
7,서울시,0.12
8,서울시,1.25
9,서울시,3.65
10,서울시,3.81
11,서울시,1.29
12,서울시,1.52
13,서울시,2.99
14,서울시,2.61
15,서울시,4.9
16,서울시,2.44
17,서울시,1.72
18,서울시,0.45
19,서울시,0.1
20,서울시,0.02
21,서울시,   
22,서울시,   
23,서울시,   
24,서울시,   
1,인천시,   
2,인천시,   
3,인천시,   
4,인천시,   
5,인천시,0
6,인천시,   
7,인천시,0.35
8,인천시,3.71
9,인천시,8
10,인천시,5.81
11,인천시,4.92
12,인천시,5.55
13,인천시,6.85
14,인천시,5.83
15,인천시,11.65
16,인천시,12.92
17,인천시,9.57
18,인천시,3.43
19,인천시,2.43
20,인천시,0.97
21,인천시,0.12
22,인천시,   
23,인천시,   
24,인천시,0
1,대전시,   
2,대전시,   
3,대전시,   
4,대전시,   
5,대전시,   
6,대전시,   
7,대전시,0.09
8,대전시,0.87
9,대전시,1.91
10,대전시,3.22
11,대전시,3.44
12,대전시,4.6
13,대전시,3.01
14,대전시,2.86
15,대전시,2.94
16,대전시,0.6
17,대전시,0.65
18,대전시,0.13
19,대전시,0.28
20,대전시,   
21,대전시,   
22,대전시,   
23,대전시,   
24,대전시,   
1,광주시,0
2,광주시,0
3,광주시,0
4,광주시,   
5,광주시,   
6,광주시,   
7,광주시,0.26
8,광주시,2.69
9,광주시,12.48
10,광주시,12.17
11,광주시,14.43
12,광주시,16.28
13,광주시,25.25
14,광주시,13.95
15,광주시,9.78
16,광주시,13.72
17,광주시,8.71
18,광주시,6.35
19,광주시,4.07
20,광주시,1.42
21,광주시,0.63
22,광주시,0.24
23,광주시,   
24,광주시,   
1,대구시,0
2,대구시,0
3,대구시,   
4,대구시,   
5,대구시,   
6,대구시,0
7,대구시,0.7
8,대구시,3.95
9,대구시,9.88
10,대구시,13.35
11,대구시,12.78
12,대구시,15.79
13,대구시,14.79
14,대구시,15.64
15,대구시,13.3
16,대구시,13.41
17,대구시,8.22
18,대구시,3.04
19,대구시,1.45
20,대구시,3.82
21,대구시,2.98
22,대구시,1.63
23,대구시,0.09
24,대구시,0
1,세종시,   
2,세종시,   
3,세종시,   
4,세종시,   
5,세종시,   
6,세종시,   
7,세종시,0.28
8,세종시,1.77
9,세종시,3.81
10,세종시,6.44
11,세종시,6.81
12,세종시,8.21
13,세종시,6.22
14,세종시,6.85
15,세종시,3.07
16,세종시,0.81
17,세종시,1.69
18,세종시,3.39
19,세종시,2.09
20,세종시,0.34
21,세종시,   
22,세종시,   
23,세종시,   
24,세종시,   
1,울산시,   
2,울산시,   
3,울산시,   
4,울산시,   
5,울산시,   
6,울산시,   
7,울산시,0.97
8,울산시,4.68
9,울산시,9.98
10,울산시,14.36
11,울산시,14.98
12,울산시,12.83
13,울산시,11.31
14,울산시,13.63
15,울산시,13.42
16,울산시,12.63
17,울산시,8.86
18,울산시,4.07
19,울산시,0.4
20,울산시,0.07
21,울산시,0.02
22,울산시,   
23,울산시,   
24,울산시,   
1,부산시,   
2,부산시,   
3,부산시,   
4,부산시,   
5,부산시,   
6,부산시,   
7,부산시,0.7
8,부산시,7.46
9,부산시,20.75
10,부산시,29.28
11,부산시,28.95
12,부산시,24.13
13,부산시,30.63
14,부산시,34.13
15,부산시,25.81
16,부산시,25.99
17,부산시,18.53
18,부산시,9.99
19,부산시,3.67
20,부산시,2.02
21,부산시,1.43
22,부산시,0.44
23,부산시,   
24,부산시,   
1,경기도,0
2,경기도,0
3,경기도,0
4,경기도,   
5,경기도,   
6,경기도,0
7,경기도,1.2
8,경기도,10.75
9,경기도,25.68
10,경기도,37.32
11,경기도,45.19
12,경기도,51.7
13,경기도,69.3
14,경기도,72.81
15,경기도,74.76
16,경기도,66.51
17,경기도,48.08
18,경기도,31.93
19,경기도,18.69
20,경기도,13.17
21,경기도,7.36
22,경기도,3.12
23,경기도,0.84
24,경기도,0.11
1,강원도,1.03
2,강원도,0.28
3,강원도,0.01
4,강원도,0
5,강원도,   
6,강원도,0
7,강원도,2
8,강원도,15.94
9,강원도,40.5
10,강원도,68.05
11,강원도,64.01
12,강원도,75.15
13,강원도,74.1
14,강원도,57.55
15,강원도,50
16,강원도,41.45
17,강원도,48.11
18,강원도,39.11
19,강원도,53.84
20,강원도,47.68
21,강원도,31.58
22,강원도,9.07
23,강원도,1.1
24,강원도,0.07
1,경상남도,1.5
2,경상남도,0.72
3,경상남도,0.59
4,경상남도,0.42
5,경상남도,0.02
6,경상남도,0.04
7,경상남도,3.07
8,경상남도,28.56
9,경상남도,71.69
10,경상남도,115.99
11,경상남도,117.5
12,경상남도,128.4
13,경상남도,124.24
14,경상남도,121.8
15,경상남도,107.52
16,경상남도,82.13
17,경상남도,57.36
18,경상남도,35.24
19,경상남도,22.85
20,경상남도,23.05
21,경상남도,14.57
22,경상남도,10.1
23,경상남도,5.45
24,경상남도,1.69
1,경상북도,2.3
2,경상북도,0.78
3,경상북도,0.11
4,경상북도,0.01
5,경상북도,0.01
6,경상북도,0.07
7,경상북도,3.31
8,경상북도,32.83
9,경상북도,97.81
10,경상북도,176.68
11,경상북도,145.41
12,경상북도,151.82
13,경상북도,161.15
14,경상북도,160.18
15,경상북도,155.8
16,경상북도,148.09
17,경상북도,96.37
18,경상북도,46.16
19,경상북도,40.78
20,경상북도,62.7
21,경상북도,34.99
22,경상북도,36.48
23,경상북도,29.81
24,경상북도,8.06
1,전라남도,1.46
2,전라남도,1.43
3,전라남도,1.29
4,전라남도,0.4
5,전라남도,0
6,전라남도,0.05
7,전라남도,16.57
8,전라남도,171.67
9,전라남도,440.94
10,전라남도,618.74
11,전라남도,340.8
12,전라남도,370.27
13,전라남도,374.24
14,전라남도,396.5
15,전라남도,570.7
16,전라남도,570.46
17,전라남도,432.63
18,전라남도,522.5
19,전라남도,435.52
20,전라남도,489.59
21,전라남도,333.56
22,전라남도,166.95
23,전라남도,16.37
24,전라남도,4.48
1,전라북도,0.56
2,전라북도,0.5
3,전라북도,0.36
4,전라북도,0.15
5,전라북도,0.15
6,전라북도,0.15
7,전라북도,4.27
8,전라북도,28.59
9,전라북도,70.35
10,전라북도,121.34
11,전라북도,103.9
12,전라북도,111.32
13,전라북도,124.91
14,전라북도,129.66
15,전라북도,137.19
16,전라북도,130.33
17,전라북도,107.47
18,전라북도,67.6
19,전라북도,47.31
20,전라북도,60.24
21,전라북도,52.63
22,전라북도,29.22
23,전라북도,8.44
24,전라북도,2.05
1,충청남도,0.01
2,충청남도,0
3,충청남도,0
4,충청남도,0
5,충청남도,   
6,충청남도,0
7,충청남도,3.48
8,충청남도,39.63
9,충청남도,81.19
10,충청남도,128.43
11,충청남도,122.71
12,충청남도,152.96
13,충청남도,174.99
14,충청남도,234.36
15,충청남도,276.11
16,충청남도,263.66
17,충청남도,249.48
18,충청남도,181.77
19,충청남도,111.91
20,충청남도,82.12
21,충청남도,65.86
22,충청남도,36.49
23,충청남도,7.49
24,충청남도,1.08
1,충청북도,0.38
2,충청북도,0.02
3,충청북도,0
4,충청북도,0
5,충청북도,0
6,충청북도,   
7,충청북도,1.33
8,충청북도,14.78
9,충청북도,34.02
10,충청북도,48.83
11,충청북도,41.22
12,충청북도,45.67
13,충청북도,52.22
14,충청북도,58.96
15,충청북도,66.91
16,충청북도,58.38
17,충청북도,54.06
18,충청북도,48.83
19,충청북도,42.41
20,충청북도,38.47
21,충청북도,26.06
22,충청북도,13.74
23,충청북도,3.81
24,충청북도,0.74
1,제주도,0.01
2,제주도,0.01
3,제주도,0.01
4,제주도,0
5,제주도,0
6,제주도,0
7,제주도,4.43
8,제주도,39.26
9,제주도,89.98
10,제주도,133.87
11,제주도,159.85
12,제주도,169.76
13,제주도,164.97
14,제주도,158.8
15,제주도,141.47
16,제주도,97.72
17,제주도,72.04
18,제주도,36.61
19,제주도,9.78
20,제주도,8.05
21,제주도,6.29
22,제주도,2.42
23,제주도,0.83
24,제주도,0.08
1,서울시,   
2,서울시,   
3,서울시,   
4,서울시,   
5,서울시,   
6,서울시,   
7,서울시,0.05
8,서울시,0.44
9,서울시,0.83
10,서울시,2.17
11,서울시,3.59
12,서울시,5.2
13,서울시,5.43
14,서울시,5.56
15,서울시,6.37
16,서울시,4.72
17,서울시,3.98
18,서울시,1.67
19,서울시,0.32
20,서울시,0.07
21,서울시,0.05
22,서울시,   
23,서울시,   
24,서울시,   
1,인천시,   
2,인천시,   
3,인천시,   
4,인천시,0
5,인천시,   
6,인천시,   
7,인천시,0.08
8,인천시,1.14
9,인천시,1.27
10,인천시,1.91
11,인천시,4.14
12,인천시,6.41
13,인천시,8.53
14,인천시,13.84
15,인천시,16.36
16,인천시,14.58
17,인천시,10.35
18,인천시,6.35
19,인천시,2.29
20,인천시,1.43
21,인천시,0.54
22,인천시,0
23,인천시,   
24,인천시,   
1,대전시,   
2,대전시,   
3,대전시,   
4,대전시,   
5,대전시,   
6,대전시,   
7,대전시,0.03
8,대전시,0.64
9,대전시,2.33
10,대전시,3.11
11,대전시,2.96
12,대전시,4.03
13,대전시,4.43
14,대전시,3.9
15,대전시,3.38
16,대전시,0.45
17,대전시,1.29
18,대전시,1.52
19,대전시,0.34
20,대전시,   
21,대전시,   
22,대전시,   
23,대전시,   
24,대전시,   
1,광주시,   
2,광주시,   
3,광주시,   
4,광주시,   
5,광주시,   
6,광주시,   
7,광주시,1.08
8,광주시,4.34
9,광주시,15.15
10,광주시,25.29
11,광주시,25.85
12,광주시,32.7
13,광주시,32.61
14,광주시,26.8
15,광주시,31.28
16,광주시,26.93
17,광주시,14.61
18,광주시,8.23
19,광주시,3.75
20,광주시,1.58
21,광주시,1.47
22,광주시,0.8
23,광주시,0.35
24,광주시,0
1,대구시,0
2,대구시,   
3,대구시,   
4,대구시,   
5,대구시,   
6,대구시,   
7,대구시,0.39
8,대구시,3.05
9,대구시,6.39
10,대구시,14.82
11,대구시,17.46
12,대구시,17.35
13,대구시,15
14,대구시,13.92
15,대구시,4.85
16,대구시,8.07
17,대구시,9.01
18,대구시,4.15
19,대구시,1.6
20,대구시,3.75
21,대구시,1.78
22,대구시,1.56
23,대구시,0.89
24,대구시,0.37
1,세종시,   
2,세종시,   
3,세종시,   
4,세종시,   
5,세종시,   
6,세종시,   
7,세종시,0.22
8,세종시,1.8
9,세종시,4.55
10,세종시,4.82
11,세종시,5.33
12,세종시,6.14
13,세종시,6.97
14,세종시,8.51
15,세종시,8.58
16,세종시,5.66
17,세종시,5.03
18,세종시,4.66
19,세종시,2.46
20,세종시,0.93
21,세종시,   
22,세종시,   
23,세종시,   
24,세종시,   
1,울산시,   
2,울산시,   
3,울산시,   
4,울산시,   
5,울산시,   
6,울산시,   
7,울산시,0.63
8,울산시,4.7
9,울산시,10.59
10,울산시,15.02
11,울산시,14.63
12,울산시,13.21
13,울산시,11.91
14,울산시,9.18
15,울산시,7.16
16,울산시,8.49
17,울산시,4.34
18,울산시,1.9
19,울산시,0.22
20,울산시,0.07
21,울산시,0.02
22,울산시,   
23,울산시,   
24,울산시,   
1,부산시,   
2,부산시,   
3,부산시,   
4,부산시,   
5,부산시,   
6,부산시,   
7,부산시,1.65
8,부산시,7.79
9,부산시,21.59
10,부산시,30.35
11,부산시,34.99
12,부산시,37.3
13,부산시,37.7
14,부산시,36.01
15,부산시,33.61
16,부산시,24.8
17,부산시,12.95
18,부산시,2.56
19,부산시,1.44
20,부산시,1.08
21,부산시,0.85
22,부산시,0.2
23,부산시,   
24,부산시,   
1,경기도,0
2,경기도,   
3,경기도,   
4,경기도,   
5,경기도,   
6,경기도,   
7,경기도,1.62
8,경기도,13.07
9,경기도,30.76
10,경기도,42.19
11,경기도,44.91
12,경기도,59.89
13,경기도,68.47
14,경기도,62.74
15,경기도,62.68
16,경기도,56.5
17,경기도,39.51
18,경기도,25.63
19,경기도,19.95
20,경기도,12.38
21,경기도,7.93
22,경기도,2.47
23,경기도,0.63
24,경기도,0.02
1,강원도,0.04
2,강원도,0.03
3,강원도,0.01
4,강원도,   
5,강원도,   
6,강원도,   
7,강원도,1.41
8,강원도,12.85
9,강원도,31.44
10,강원도,56.05
11,강원도,55.53
12,강원도,80.72
13,강원도,86.77
14,강원도,70.51
15,강원도,50.91
16,강원도,36.87
17,강원도,47.45
18,강원도,41.48
19,강원도,40.18
20,강원도,34.37
21,강원도,24.82
22,강원도,13.02
23,강원도,3.57
24,강원도,0.23
1,경상남도,1.87
2,경상남도,1.63
3,경상남도,1.13
4,경상남도,0.43
5,경상남도,0.02
6,경상남도,0.03
7,경상남도,1.5
8,경상남도,17.94
9,경상남도,54.84
10,경상남도,85.8
11,경상남도,69.99
12,경상남도,68.09
13,경상남도,66.19
14,경상남도,65.94
15,경상남도,75.54
16,경상남도,62.87
17,경상남도,45.82
18,경상남도,29.71
19,경상남도,16.71
20,경상남도,18.89
21,경상남도,11.27
22,경상남도,5.09
23,경상남도,1.31
24,경상남도,0.61
1,경상북도,4.02
2,경상북도,3.1
3,경상북도,3.62
4,경상북도,1.8
5,경상북도,0.82
6,경상북도,0.13
7,경상북도,3.41
8,경상북도,17.58
9,경상북도,36.33
10,경상북도,73.79
11,경상북도,94.53
12,경상북도,97.31
13,경상북도,80.51
14,경상북도,73.93
15,경상북도,67.61
16,경상북도,61.52
17,경상북도,58.88
18,경상북도,34.27
19,경상북도,32.14
20,경상북도,43.38
21,경상북도,24.72
22,경상북도,13.38
23,경상북도,3.76
24,경상북도,1.27
1,전라남도,3.78
2,전라남도,2.89
3,전라남도,1.44
4,전라남도,0.87
5,전라남도,0.01
6,전라남도,0.04
7,전라남도,15.5
8,전라남도,168.1
9,전라남도,394.79
10,전라남도,575.09
11,전라남도,317.13
12,전라남도,336.04
13,전라남도,342.92
14,전라남도,366.61
15,전라남도,474.54
16,전라남도,475.85
17,전라남도,358.1
18,전라남도,441.55
19,전라남도,397.18
20,전라남도,501.27
21,전라남도,347.51
22,전라남도,181.99
23,전라남도,18.32
24,전라남도,4.32
1,전라북도,0.9
2,전라북도,0.75
3,전라북도,0.46
4,전라북도,0.07
5,전라북도,0.05
6,전라북도,0.08
7,전라북도,3.98
8,전라북도,34.27
9,전라북도,79.52
10,전라북도,130.22
11,전라북도,104.55
12,전라북도,111.3
13,전라북도,122.39
14,전라북도,129.29
15,전라북도,138.56
16,전라북도,114.19
17,전라북도,71.09
18,전라북도,48.34
19,전라북도,47.17
20,전라북도,58.78
21,전라북도,51.25
22,전라북도,30.69
23,전라북도,8.05
24,전라북도,1.87
1,충청남도,0.07
2,충청남도,0.02
3,충청남도,0.01
4,충청남도,0
5,충청남도,0
6,충청남도,0.01
7,충청남도,5.53
8,충청남도,46.72
9,충청남도,84.96
10,충청남도,121.11
11,충청남도,175.77
12,충청남도,211.96
13,충청남도,198.81
14,충청남도,232.41
15,충청남도,216.63
16,충청남도,172.74
17,충청남도,147.47
18,충청남도,152.88
19,충청남도,112.84
20,충청남도,81.55
21,충청남도,63.99
22,충청남도,34.24
23,충청남도,6.28
24,충청남도,0.72
1,충청북도,0.15
2,충청북도,0.04
3,충청북도,0
4,충청북도,0
5,충청북도,0
6,충청북도,0
7,충청북도,1.95
8,충청북도,12.97
9,충청북도,32.84
10,충청북도,49.58
11,충청북도,51.43
12,충청북도,65.43
13,충청북도,55.83
14,충청북도,47.82
15,충청북도,41.86
16,충청북도,40.5
17,충청북도,48.13
18,충청북도,46.64
19,충청북도,38.95
20,충청북도,35.85
21,충청북도,25.37
22,충청북도,10.74
23,충청북도,2.28
24,충청북도,0.65
1,제주도,0.01
2,제주도,0.01
3,제주도,0.02
4,제주도,0.01
5,제주도,0
6,제주도,0.01
7,제주도,2.28
8,제주도,25.63
9,제주도,69.78
10,제주도,112.65
11,제주도,134.38
12,제주도,140.98
13,제주도,136.33
14,제주도,132.73
15,제주도,113.63
16,제주도,88.07
17,제주도,61.5
18,제주도,25.91
19,제주도,7.41
20,제주도,7.42
21,제주도,5.42
22,제주도,2.04
23,제주도,0.6
24,제주도,0.08
1,서울시,   
2,서울시,   
3,서울시,   
4,서울시,   
5,서울시,   
6,서울시,   
7,서울시,0.08
8,서울시,0.5
9,서울시,1.56
10,서울시,1.91
11,서울시,2.86
12,서울시,3.65
13,서울시,4.49
14,서울시,5.97
15,서울시,5.09
16,서울시,3.49
17,서울시,2.3
18,서울시,0.68
19,서울시,0.21
20,서울시,0.06
21,서울시,0.06
22,서울시,0.03
23,서울시,   
24,서울시,   
1,인천시,0
2,인천시,   
3,인천시,   
4,인천시,   
5,인천시,0
6,인천시,   
7,인천시,0.11
8,인천시,2.03
9,인천시,2.43
10,인천시,3.96
11,인천시,5.15
12,인천시,7.42
13,인천시,10.93
14,인천시,12.68
15,인천시,14.35
16,인천시,13.26
17,인천시,8.56
18,인천시,3.32
19,인천시,1.66
20,인천시,0.57
21,인천시,   
22,인천시,0
23,인천시,   
24,인천시,   
1,대전시,   
2,대전시,   
3,대전시,   
4,대전시,   
5,대전시,   
6,대전시,   
7,대전시,0.09
8,대전시,1.2
9,대전시,1.6
10,대전시,2.49
11,대전시,5.11
12,대전시,6.17
13,대전시,5.68
14,대전시,6.48
15,대전시,5.47
16,대전시,5.14
17,대전시,2.22
18,대전시,0.53
19,대전시,0.07
20,대전시,   
21,대전시,   
22,대전시,   
